ds,yhat,yhat_lower,yhat_upper
2020-03-12,14862.264345216488,11319.195092295064,18712.842216923702
2020-03-13,14143.906654802078,10438.433556364314,18124.452581532165
2020-03-14,4775.96606407852,799.1229373142515,8551.683985367014
2020-03-15,3600.34808008269,-11.148447756136239,7686.6861725787085
2020-03-16,12737.535659173762,8681.448676765021,16594.1246852114
2020-03-17,14434.433944876673,10314.910709502203,18520.20413276238
2020-03-18,14463.698115482242,10755.498313724242,18448.203568656132
2020-03-19,14139.721402924402,10103.231354028063,18189.76680398375
2020-03-20,13397.394089925258,9349.149931607002,17248.35594916453
2020-03-21,3997.0557637774455,38.596072728546076,7996.633672327174
2020-03-22,2780.686860079606,-1081.7789421053822,7091.433478867221
2020-03-23,11869.164122316874,7714.865836931731,15862.04634486622
2020-03-24,13510.102826364648,9482.689558477728,17488.523165170456
2020-03-25,13477.173343705028,9184.69868745834,17498.85380379964
2020-03-26,13086.069279916814,9156.18291127784,16915.38689816727
2020-03-27,12273.238399460428,8371.533221561576,16127.197580419472
2020-03-28,2800.799239691056,-1269.5978134088211,6928.446793103605
2020-03-29,1512.6902775268027,-2336.7853828794614,5651.090598739831
2020-03-30,10531.877290317761,6652.293674930446,14481.00589910662
2020-03-31,12108.142935815808,8138.368719958027,16081.196997712352
2020-04-01,12017.34743100893,8341.212700361417,15761.713786860937
2020-04-02,11577.338970617535,7458.3260971917325,15438.202578931212
2020-04-03,10726.626561795054,6751.710859661257,14581.630908946261
2020-04-04,1229.2396684178784,-2318.2448764844994,5085.5510837710735
2020-04-05,-69.1769954776355,-4058.602666264951,3888.8657128618274
2020-04-06,8955.7935440163,4835.93926207399,13165.819688744963
2020-04-07,10555.08510600348,6645.923775359178,14551.180125606295
2020-04-08,10505.370610490256,6843.954881406986,14548.640322018222
2020-04-09,10124.941701382428,6164.204179526636,13877.095528602766
2020-04-10,9352.35928972914,5341.73082157295,13169.59406771334
2020-04-11,-48.69992043962884,-4088.465094837372,3754.2685587518667
2020-04-12,-1233.3521385395306,-5211.9632304865145,2635.933899729584
2020-04-13,7921.656849910034,3753.202383098862,11915.717550784564
2020-04-14,9665.712390315995,5709.947192610073,13849.695075453526
2020-04-15,9773.57885309765,5983.173741130918,13631.05632982433
2020-04-16,9561.313897480552,5885.950210810681,13741.091686552416
2020-04-17,8964.961917728515,4870.6223911907255,12583.546808573485
2020-04-18,-254.54921444381034,-4220.733235945337,3706.422231345478
2020-04-19,-1255.2604604041517,-5220.220470475302,3233.666560996616
2020-04-20,8083.0430055991455,4572.094655975484,12140.733028099063
2020-04-21,10006.657253421617,5861.843590669867,13804.987295074878
2020-04-22,10287.274196091956,6592.926906528118,14375.872613171752
2020-04-23,10237.962945690764,6420.638590210763,14290.437120895767
2020-04-24,9791.929153306846,5780.761549936075,13534.463365239242
2020-04-25,707.4748825965407,-3321.564825568229,4690.065113415666
2020-04-26,-175.79483717278163,-4035.764778288635,3583.46490825941
2020-04-27,9260.305796035802,5269.464343044783,13299.727355294799
2020-04-28,11260.41504635529,7222.2995316718925,15216.460774779543
2020-04-29,11594.97639886974,7522.217364740687,15332.205124128976
2020-04-30,11576.24907559517,7416.271821246317,15591.627315426837
2020-05-01,11137.086817910085,7178.1722323888,15243.074938601098
2020-05-02,2035.9069970089686,-1630.5536102287724,6101.323558293523
2020-05-03,1112.8959504063923,-3022.898915381325,5063.9954303918375
2020-05-04,10510.130407191076,6543.140465173512,14539.360553734827
2020-05-05,12450.861427043063,8534.65413770746,16324.171782812122
2020-05-06,12707.40142195703,8564.965939399779,16726.430558338827
2020-05-07,12594.238766491751,8785.190071792576,16320.487895849637
2020-05-08,12046.767879773133,8401.240614562748,15802.29124016711
2020-05-09,2826.202666306015,-990.3677704078012,6929.885318787206
2020-05-10,1775.7204914165013,-2312.0342697451865,5604.169817896151
2020-05-11,11017.662674365134,7118.042782202994,15021.984543937853
2020-05-12,12801.315880409304,9112.181802787347,17117.725132479267
2020-05-13,12902.163656347999,9047.614419635102,16994.675104208804
2020-05-14,12637.787107764972,8499.990123924079,16405.258700697643
2020-05-15,11946.527738284693,8193.384734603052,15867.051322132123
2020-05-16,2592.337163126688,-1224.9762014051403,6302.637328213043
2020-05-17,1420.8623234570696,-2329.4806876945454,5436.93124559101
2020-05-18,10556.593516636422,6944.081782563983,14450.300432482694
2020-05-19,12250.600806655353,8254.508451695812,16284.994974257357
2020-05-20,12279.749064873959,8385.795714204733,16270.434840539858
2020-05-21,11962.571447596056,8061.296758572323,16020.286602643033
2020-05-22,11237.914919931507,7005.8065851819265,15422.257574297766
2020-05-23,1869.7828992071954,-1903.9668156932266,5761.385209158112
2020-05-24,703.4237670616749,-2981.9232724302733,4614.569762539133
2020-05-25,9862.49244983408,5961.083637336021,13661.1956259015
2020-05-26,11596.81028012937,7514.2853674491225,15469.598081158827
2020-05-27,11681.612813361462,8154.7940287869305,15597.995891705026
2020-05-28,11433.464616829391,7852.933354682437,15321.868149112033
2020-05-29,10788.953660756551,7088.784642451549,14589.244810982878
2020-05-30,1509.5892348420457,-2444.4254909632805,5573.8034949385155
2020-05-31,437.9508495866585,-3423.409670793502,4487.652509354484
2020-06-01,9694.913919163999,5803.023780805113,13839.78139266453
2020-06-02,11527.475959832656,7781.0412066034305,15536.801135907164
2020-06-03,11708.07145280483,7573.4471251220075,15749.16774389248
2020-06-04,11550.552855797085,7427.8395338949895,15519.224704399287
2020-06-05,10988.948885472704,6825.460728638817,14727.457188297105
2020-06-06,1782.4225464852998,-2171.718738300302,5914.60194732719
2020-06-07,771.4750112581287,-3191.1621512731067,4594.305535873875
2020-06-08,10075.219914593492,5861.5896238483565,14207.50412833538
2020-06-09,11939.250714286809,8236.182948653472,15827.180503123322
2020-06-10,12134.988356755752,8103.968474487447,16222.263570058713
2020-06-11,11975.686015064866,8211.921940523785,15919.89420847423
2020-06-12,11395.20151206094,7393.810403674559,15411.442632776809
2020-06-13,2152.9596129643187,-1541.3611957089568,6318.044716779384
2020-06-14,1090.1502228585887,-2871.4500822985483,5196.831643041634
2020-06-15,10326.987208493472,6327.604458022519,14283.3440290466
2020-06-16,12110.550868187991,8125.471362748292,16260.466791808522
2020-06-17,12214.101872057938,8045.959594774646,16434.43586178466
2020-06-18,11953.044216032733,7594.921157633651,15883.012676954728
2020-06-19,11263.648756346473,7341.017229153322,15194.88862876447
2020-06-20,1907.960616362785,-2267.7128478446257,6210.0299935764115
2020-06-21,729.9377375338063,-3008.736002589412,4876.79325771901
2020-06-22,9852.646632094235,5772.706292953226,13614.585897723937
2020-06-23,11526.039768889654,7315.258578926845,15595.723652334662
2020-06-24,11526.203863705872,7524.922274215087,15727.53975526023
2020-06-25,11171.25807294888,7148.355158655021,15065.563980866833
2020-06-26,10400.015089634551,6440.823587079149,14182.307147160946
2020-06-27,976.8298100190659,-3189.8644619545244,4823.987131814103
2020-06-28,-252.31586524295017,-3943.195476972763,3795.44546096483
2020-06-29,8837.3351412988,5029.0270934147065,12698.91263611456
2020-06-30,10497.05210122358,6281.443089390694,14537.421803320865
2020-07-01,10503.832495912537,6356.537518629468,14273.052218654919
2020-07-02,10176.276734516363,6208.874502762183,14308.334636527277
2020-07-03,9453.235085837337,5655.991912657229,13445.34514816313
2020-07-04,98.65180803045496,-3735.200870859086,4104.407044596514
2020-07-05,-1042.3448834912106,-5167.015673924249,2895.0044353852722
2020-07-06,8153.720171211569,4373.054334049111,12081.789321836628
2020-07-07,9936.430191724956,5941.943776252657,13931.399484587224
2020-07-08,10080.725366515539,6281.088234922807,13840.978128170631
2020-07-09,9902.818555601558,5914.893429799666,13824.464075941503
2020-07-10,9338.890425452957,5163.093422419382,13518.458570517449
2020-07-11,149.98797019466474,-3878.516313370103,4192.417530336315
2020-07-12,-821.8260709509377,-4872.427666560253,2860.7521597822165
2020-07-13,8543.752967350794,4759.420023972725,12533.155513100344
2020-07-14,10493.098439892596,6281.388534116251,14485.295290325379
2020-07-15,10797.967984176883,6680.950978029238,15078.029091367987
2020-07-16,10771.485534271671,7037.9438574091955,14842.560418493913
2020-07-17,10346.900988007561,6496.275141760778,14546.566450516151
2020-07-18,1282.5501132027312,-2870.013316134119,5287.358817949187
2020-07-19,418.06090064466207,-3704.274045515413,4268.9131589554645
2020-07-20,9871.631022330519,5897.305144699231,13786.185149028375
2020-07-21,11887.899122956898,8148.877781959266,15959.785739874962
2020-07-22,12237.297243450927,8430.013090632685,16328.392115363833
2020-07-23,12232.061178620716,8639.058401810244,15968.38224790982
2020-07-24,11805.009390895511,7415.355319783891,15872.963202434388
2020-07-25,2714.5126449884883,-1495.4097040931788,6748.737813219537
2020-07-26,1800.700349555219,-2274.0703466789364,5346.820999595125
2020-07-27,11182.728246370905,7137.522439745077,15027.934701638793
2020-07-28,13106.630361762822,9150.689597655753,17024.236273470546
2020-07-29,13344.642906471521,9558.999496387307,17267.765734252964
2020-07-30,13211.177506576714,9357.21298602388,17300.131735668463
2020-07-31,12641.555150041191,8308.962229350433,16685.305891205764
2020-08-01,3396.923941925943,-471.7961612236759,7525.181240260296
2020-08-02,2320.40773028647,-1730.1950331039468,6314.256891627646
2020-08-03,11534.311444547822,7641.599549669518,15309.527007833483
2020-08-04,13287.9073631147,9247.081097203614,17070.117321267815
2020-08-05,13356.691373207193,9230.68037527327,17244.912795070926
2020-08-06,13058.288027362483,9013.221757331416,17114.754079188035
2020-08-07,12331.117220277714,8379.244156570921,16257.126642246008
2020-08-08,2939.2470043930525,-913.6963861547774,7094.0940219402355
2020-08-09,1728.4809882233976,-2234.001889173444,5832.431644973958
2020-08-10,10823.507469708224,7146.608470726297,14779.912053376685
2020-08-11,12475.635731054901,8680.328014574776,16401.953675610646
2020-08-12,12462.009642728353,8305.302901466064,16403.015195965934
2020-08-13,12101.478316043944,7995.78644407761,15976.010148216545
2020-08-14,11333.237393699448,7311.89694176853,15298.334775862879
2020-08-15,1921.6660749655885,-1757.36186430195,5793.861332947785
2020-08-16,712.4086988761364,-3266.35446597988,4719.962906904461
2020-08-17,9829.528205225593,5738.031792805907,13429.392726319482
2020-08-18,11523.256855510303,7768.787407687831,15671.732546307976
2020-08-19,11569.234099498324,7484.928313941321,15132.63469391216
2020-08-20,11284.41085489292,7255.01583963171,15414.018835399922
2020-08-21,10605.733113749799,6645.79039853713,14778.55056643339
2020-08-22,1295.0291066136579,-2668.206093076869,5337.9173463227235
2020-08-23,195.1478076984895,-3665.284330399,4320.124789650758
2020-08-24,9427.174908573086,5383.728586480387,13189.249920704682
2020-08-25,11238.25032088262,7453.685531374251,15206.72780094268
2020-08-26,11400.875669284287,6939.010830502425,15769.767746524689
2020-08-27,11228.889547148727,7348.461554382433,15324.391947560962
2020-08-28,10656.221910124363,7050.982143099546,14906.824627345051
2020-08-29,1441.850293293659,-2752.6760039846154,5294.319087900771
2020-08-30,426.00411343177984,-3541.4528930695824,4230.58572802096
2020-08-31,9727.441720515164,5651.051932952407,13805.421649072478
2020-09-01,11591.322883821436,7584.00583906156,15540.896132288943
2020-09-02,11788.563921048999,7778.153475220648,15771.116371845192
2020-09-03,11631.852136256559,7530.141408521707,15974.781772424982
2020-09-04,11054.430012979643,6995.2821391537145,15053.081275544682
2020-09-05,1815.0711097571157,-2164.7277282799064,5825.541867347796
2020-09-06,754.2934022709305,-3057.426398768131,4728.119829038814
2020-09-07,9991.634441880284,6031.867348877248,14108.255828003588
2020-09-08,11773.510960773612,7520.434675460402,15804.71281753823
2020-09-09,11872.550316655514,7861.979899733659,15961.050986304102
2020-09-10,11603.57086751014,7865.081206173129,15788.520766561438
2020-09-11,10902.322377982622,7119.082038228583,14784.689031556918
2020-09-12,1530.4092852900994,-2537.157334763382,5590.882672052044
2020-09-13,331.4436472660673,-3541.734760452685,4303.206190116177
2020-09-14,9428.253408003697,5343.084996950951,13241.552744572671
